ticker,accounts_payable,adx_14,altman_z,amortization,annual_return,asset_turnover,atr_14,avg_volume_20,avg_volume_50,beneish_m,beta,bollinger_pct,book_value_per_share,buyback_yield,capex,capex_ttm,cash,cash_conversion,cash_conversion_cycle,cash_ratio,cci_20,cost_of_revenue,cost_of_revenue_ttm,current_assets,current_liabilities,current_ratio,debt_to_equity,deferred_revenue,depreciation,depreciation_amortization,dio,dividend_yield,dividends_paid,dpo,dso,ebit,ebitda,effective_tax_rate,ema_20,ema_200,ema_50,enterprise_value,eps_basic,eps_basic_cagr_1y,eps_basic_cagr_3y,eps_basic_cagr_5y,eps_diluted,eps_diluted_cagr_3y,eps_diluted_cagr_5y,eps_diluted_growth_yoy,eps_ttm,eps_ttm_actual,ev_ebitda,ev_fcf,ev_sales,fcf_margin,fcf_margin_ttm,fcf_per_share,fcf_yield,financing_cash_flow,free_cash_flow,free_cash_flow_ttm,golden_cross,goodwill,goodwill_to_assets,gross_margin,gross_margin_ttm,gross_profit,gross_profit_cagr_1y,gross_profit_cagr_3y,gross_profit_cagr_5y,gross_profit_growth_yoy,gross_profit_ttm,health_score,high_52w,income_tax,income_tax_ttm,insider_buy_count,insider_buy_value,insider_net_shares,insider_sell_count,insider_sell_value,insider_sentiment,intangibles,interest_coverage,interest_expense,interest_expense_ttm,inventory,inventory_turnover,investing_cash_flow,long_term_debt,low_52w,macd,macd_hist,macd_signal,market_cap,max_drawdown,mfi_14,momentum_score,net_debt,net_debt_to_ebitda,net_income,net_income_cagr_1y,net_income_cagr_3y,net_income_cagr_5y,net_income_growth_yoy,net_income_ttm,net_margin,net_margin_ttm,obv,operating_cash_flow,operating_cash_flow_cagr_1y,operating_cash_flow_cagr_3y,operating_cash_flow_cagr_5y,operating_cash_flow_growth_yoy,operating_cash_flow_ttm,operating_expenses,operating_income,operating_income_cagr_1y,operating_income_cagr_3y,operating_income_cagr_5y,operating_income_growth_yoy,operating_income_ttm,operating_margin,operating_margin_ttm,pb_ratio,pct_from_52w_high,pct_from_52w_low,pe_ratio,pe_ttm,piotroski_f,ppe_net,pretax_income,pretax_income_ttm,price,price_vs_sma200,price_vs_sma50,quality_score,quick_ratio,rd_expense,rd_expense_ttm,rd_intensity,receivables,receivables_turnover,retained_earnings,return_1m,return_1y,revenue,revenue_cagr_1y,revenue_cagr_3y,revenue_cagr_5y,revenue_growth_yoy,revenue_ttm,roa,roa_ttm,roc_20,roc_60,roe,roe_ttm,rsi_14,sga_expense,shareholder_equity,shareholder_equity_cagr_1y,shareholder_equity_cagr_3y,shareholder_equity_cagr_5y,shareholder_equity_growth_yoy,shareholder_yield,shares_outstanding,sharpe_ratio,short_interest,short_term_investments,sma_20,sma_200,sma_50,sortino_ratio,stochastic_d,stochastic_k,stock_based_comp,stock_buybacks,total_assets,total_assets_cagr_1y,total_assets_cagr_3y,total_assets_cagr_5y,total_assets_growth_yoy,total_debt,total_liabilities,total_liabilities_calc,value_score,volatility_annual,williams_r,working_capital
KMI,1567000000.0,23.077,1.23,190000000.0,19.912,0.20896794413592126,0.7239284515380859,10427409.25,10384927.7,-2.553,0.537,22.37927169831202,14.006792363866458,0.0,804000000.0,3064000000.0,89000000.0,94.60078534031413,0.21837813714267185,0.014576584914391486,-119.3692,9255000000.0,9255000000.0,2588000000.0,5647000000.0,0.6372049976862564,1.1742827803093512,74000000.0,,620000000.0,22.637493246893573,3.7756580404492093,654000000.0,55.52890329551594,33.109788185765034,4724000000.0,7177000000.0,20.841683366733466,31.727999102656202,30.45553287882636,31.77406135465312,105498110250.0,0.39,17.09,6.95,93.89,0.39,6.94673115572082,93.8876346968005,17.09401709401711,1.37,1.5583,14.699471959035808,36.491909460394325,6.939752022760163,19.017234574398106,19.5419,1.2994556422546026,4.191792394369686,-617000000.0,2891000000.0,3182000000.0,1.0,20084000000.0,27.607631824929896,39.119852650966976,,,,,,,,17.0,33.99227523803711,272000000.0,1028000000.0,0.0,0.0,-40130.0,11.0,1306201.948,0.0,1872000000.0,2.614277808522413,1807000000.0,1807000000.0,565000000.0,16.12369337979094,-803000000.0,29805000000.0,24.860597610473633,-0.060163357269125584,-0.06400967591825976,0.0038463186491341796,68968110250.0,-20.308,46.7847,45.9,36530000000.0,5.08987041939529,867000000.0,16.95,6.247317863991286,91.39089692704658,16.95369307309606,3467000000.0,20.102618076568874,21.2921,566611485.0,1491000000.0,5.0,6.007307298167919,5.3945210316741266,5.004436557231588,6246000000.0,188000000.0,1346000000.0,7.76,5.135595676917015,24.806458001428467,7.755474452554745,5217000000.0,31.074858571240625,32.0396,2.2132119328027726,-8.802809512111665,24.695312983706685,22.62773722627737,19.8927,6.0,40522000000.0,1166000000.0,4598000000.0,31.0,2.1374812867294812,-2.5619652502115176,53.0,0.5043961129106895,,,,1186000000.0,11.023930384336476,-9657000000.0,-1.45,20.772,4098000000.0,12.75,-5.698859500480058,8.527968679767973,12.749388118371282,16283000000.0,4.200802771210205,4.6812,-1.4495882062532939,-1.9437284944775257,9.806815993838649,10.9608,46.70139193581234,,31631000000.0,2.07,0.45334471167195467,-0.17493339703194,2.0667518260129047,3.7756580404492093,2224819927.0,0.709,12.4,,31.626057624816895,30.351247758865355,31.815091590881348,0.975,23.6321,19.2157,0.0,0.0,74062000000.0,1.88,1.2542170443755163,0.21443689933964283,1.8779671460781158,34970000000.0,41183000000.0,41586000000.0,61.9,22.437,-80.7843,-1568000000.0
KNX,255924000.0,24.3861,2.35,18902000.0,7.386,0.6247943613265129,2.227142878941127,3243912.45,3863910.98,-3.449,0.974,19.262712373622975,43.62755714892909,0.0,,,222774000.0,,,0.21374910420680968,-92.5624,,,954861000.0,1359114000.0,0.8606654907007212,0.2462444514288409,2111000.0,176809000.0,195711000.0,,1.056049108374325,32688000.0,,14.919397581345088,216062000.0,1004115000.0,31.228887350244435,70.84670149379426,63.898932225001154,71.65735398722468,12643816500.0,-0.01,-43.84,-55.81,-29.89,-0.01,-55.74378801724117,-29.7713171871413,-43.83561643835617,0.41,0.2092,12.592000418278783,,1.6926831224164753,,,,,-68124000.0,,,1.0,3934741000.0,32.91173153367221,,,,,,,,,42.2,82.44999694824219,-107000.0,19358000.0,0.0,0.0,-230724.0,6.0,16534963.47,0.0,1916594000.0,1.6999370574350905,40482000.0,161373000.0,,,-83578000.0,1752657000.0,38.57672882080078,-0.9008396823885363,-0.029273372715585277,-0.871566309672951,11120221500.0,-38.041,33.724,36.2,1523595000.0,1.5173511002225841,-1317000.0,-43.94,-55.946168791564645,-30.61261882684352,-43.93586451974903,33990000.0,0.8828480007668325,0.4535,-73157049.0,142540000.0,58.52,-4.093390145198184,6.612242132677415,58.51653749454048,1299758000.0,1821639000.0,28584000.0,-11.23,-41.72601452023803,-17.473689510258016,-11.227340707019245,177983000.0,2.8925166763971033,2.3745,1.5701085386505864,-16.91934198251004,77.56819225964134,167.07317073170734,327.1616,5.0,4659856000.0,-1520000.0,53270000.0,68.5,10.196079576049598,-6.560923976374178,24.7,0.8606654907007212,,,,425522000.0,24.464794775386146,2563347000.0,-2.366,59.459,1850223000.0,0.8,0.18411503319262223,9.83109372362938,0.8044584685883198,7495550000.0,0.5515984527875019,0.2845,-2.3660256206712194,-9.196336231264935,0.9311179430180555,0.4819,43.74662315667727,,7053768000.0,-0.37,0.6554019421035173,3.8272572018291484,-0.3729515132085998,1.056049108374325,162475000.0,0.1,12.4,,70.33199996948242,62.16192106246948,73.30980026245118,0.169,36.006,17.2466,1989000.0,0.0,11946756000.0,-5.85,2.9662926830863023,7.141295513898593,-5.851826022094523,1752657000.0,4883437000.0,4872982000.0,52.7,33.861,-82.7534,-143683000.0
KO,,36.8895,,94000000.0,13.805,0.45738246069302396,1.3357140677315849,15872526.0,17761772.4,-2.345,0.257,107.85299896011675,,,266000000.0,2069000000.0,10574000000.0,40.40588998245212,,0.48259010384850337,196.3618,4620000000.0,18854000000.0,30390000000.0,22378000000.0,1.4587660354306657,1.1659361497093474,,978000000.0,264000000.0,87.79284665978149,,2281000000.0,,23.129888821676644,13762000000.0,14812000000.0,17.88348543567946,87.91774152755256,78.17161905293466,85.11332375957119,,0.88,,,,0.88,,,,,,,,,11.046911829123298,25.489,,,-3868000000.0,5296000000.0,12562000000.0,1.0,15411000000.0,14.779232178293391,61.62574831563797,61.7442,7852000000.0,2.81,5.72,8.57,2.808226328426767,30430000000.0,37.5,91.98999786376953,645000000.0,2784000000.0,0.0,0.0,-2402944.0,31.0,201217683.39540002,0.0,355000000.0,8.32043530834341,375000000.0,1642000000.0,4730000000.0,4.157514124293785,1746000000.0,35104000000.0,64.35115814208984,1.8149539829475572,0.3340932614285941,1.480860721518963,,-17.275,79.4609,67.8,27237000000.0,1.8388468809073724,3924000000.0,23.29,11.16,11.09,23.290377198758346,13701000000.0,27.33985523873094,27.8001,964843420.0,2021000000.0,8.86,-12.39,-5.53,8.861131520940486,14631000000.0,,4359000000.0,37.73,8.05,8.87,37.73018414731785,14462000000.0,28.70611793663044,29.3442,,0.0,42.95002688320242,,,6.0,9522000000.0,4611000000.0,16552000000.0,91.98999786376953,19.49077935410486,8.876272652433448,77.1,1.2508340773459894,,,,3675000000.0,15.780447662936142,82026000000.0,9.421,34.886,12472000000.0,1.87,3.69,7.75,1.8699135164998617,49284000000.0,12.504770264081818,13.1466,9.42071868406693,15.139798068925469,40.74419472162641,40.7368,83.8107490021444,3472000000.0,33633000000.0,29.42,10.1,10.76,29.42146765368523,,,0.588,12.4,,88.1254997253418,76.98501789093018,84.49039962768555,0.881,86.9288,92.6793,56000000.0,477000000.0,104217000000.0,4.24,4.16,3.73,4.243702075604929,36496000000.0,,72647000000.0,50.0,16.678,-7.3207,9763000000.0
KRYS,6544000.0,44.36,56.16,,44.704,0.29174670151462667,10.05356924874442,296081.8,448278.72,-2.364,1.253,86.02395501812633,41.77719923266648,,7148000.0,12895000.0,427740000.0,92.22920358734761,,4.821200287540557,102.9817,,,1059648000.0,127397000.0,9.953196945853005,,,1400000.0,705000.0,,,,,119.52335980263665,161295000.0,165350000.0,-8.106781512738097,339.56859621618236,286.57693997261174,335.7307086647643,9901594551.269531,1.85,126.92,,,1.79,,,128.0,6.84,8.1587,59.882640164920055,52.41323857029935,25.44546694233169,48.547786086911835,53.8914,6.47143052891203,1.8168478858349175,-10459000.0,188914000.0,237383000.0,1.0,,,,,,,,,,,97.7,378.1499938964844,11311000.0,-14845000.0,0.0,0.0,-139195.0,55.0,40787893.9534,0.0,,,0.0,0.0,45556000.0,,-63583000.0,4254000.0,137.4600067138672,0.8936806497373482,2.6055322811129207,-1.7118516313755725,10397898551.269531,-44.549,62.4871,68.9,-496304000.0,-3.001536135470215,54768000.0,129.74,,,129.73676241321684,241465000.0,52.63819289183564,54.8181,32971236.0,80382000.0,62.75,,,62.749149246475454,250278000.0,60805000.0,58417000.0,145.32,,,145.32305165176126,197750000.0,41.450158044869326,44.8938,8.525942595091289,-5.8072171914643755,159.1226429828722,52.07456176043951,43.0617,5.0,153775000.0,66079000.0,226620000.0,356.19000244140625,25.434076085027524,2.7900710428129916,71.8,9.56001437702784,14518000.0,59228000.0,14.91660884537301,138662000.0,3.053796350794585,134863000.0,-2.207,142.686,119222000.0,33.94,,,33.94489096948522,440484000.0,15.357019149883715,16.0907,-2.2073987047771526,15.260655550722158,16.795483617042212,17.7662,68.34359360842726,39850000.0,1359126000.0,28.87,32.67227444251828,33.08805581562575,28.865783300576936,0.0,29596000.0,0.532,12.4,,336.4509979248047,283.96589950561525,346.5217980957031,1.131,90.4653,95.4219,13609000.0,,1500648000.0,26.33,33.67026880127582,33.81637289324231,26.325629499980113,4254000.0,141522000.0,114234000.0,19.6,76.517,-4.5781,921660000.0
KSPI,,53.4804,,,9.372,,3.4863575526646207,614725.5,448180.2,,0.921,97.46462241952358,,,,,,,,,146.3076,,,,,,,,,,,,,,,,,,98.27726907939933,84.05073817434912,92.48803468959001,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,50.0,108.75,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,65.89344024658203,4.690275014727348,1.1550113392462134,3.5352636754811346,,-48.875,79.4401,80.6,,,,,,,,,,,-5291090.0,,,,,,,,,,,,,,,,,0.0,65.0391899300492,,,,,,,108.75,36.65836985130031,19.677645947367317,50.0,,,,,,,,25.461,22.798,,,,,,,,,25.461467024829254,22.984526245194093,,,84.55755920735885,,,,,,,,,0.141,12.4,,96.67000045776368,79.57800178527832,90.86910018920898,0.217,95.8896,98.7349,,,,,,,,,,,50.0,38.087,-1.2651,
KVUE,2577000000.0,14.9631,2.19,64000000.0,-5.822,0.5585758605407003,0.3601255024046391,21584614.9,20711077.96,-2.89,0.266,75.27945852291748,5.618138786033198,0.5318789505166625,139000000.0,435000000.0,1110000000.0,117.14285714285715,10.968298410962944,0.17863751051303617,105.1885,1654000000.0,6442000000.0,5899000000.0,5867000000.0,0.9582842724978974,0.7918253599628425,,79000000.0,143000000.0,96.03442830069488,4.268531069882454,398000000.0,142.55290587492104,57.4867759851891,2414000000.0,2971000000.0,26.463231615807903,19.06787386999071,18.057673811519788,18.76973260859971,44500502803.81203,0.24,42.59,-13.75,,0.24,-14.12288447649338,,40.74074074074073,0.76,0.8634,14.978291081727374,25.8423361230035,2.942376540849777,11.385876752181963,11.8315,0.8986934500277906,4.649216004008593,-295000000.0,1722000000.0,1823000000.0,1.0,9265000000.0,35.11966317033535,58.132769108701396,58.1906,2301000000.0,-1.86,1.9995812682241487,,-1.8640473267105704,8966000000.0,30.9,20.217126846313477,142000000.0,565000000.0,0.0,0.0,-42191.296,2.0,746679.3521568001,0.0,8406000000.0,5.613953488372093,103000000.0,425000000.0,1722000000.0,3.800720288115246,-167000000.0,7687000000.0,13.46218204498291,0.09000798848418157,0.010964116601832455,0.07904387188234911,37038502803.81203,-44.076,47.5417,41.2,7462000000.0,2.511612251767082,456000000.0,42.72,-10.696349118471904,,42.71844660194174,1658000000.0,9.719650886008992,10.7606,484501502.0,489000000.0,24.19,-4.532351632323839,,24.194460146975693,2258000000.0,,699000000.0,31.12,-3.3642489183146496,,31.124388919065726,2630000000.0,15.961385876752182,17.0691,3.4406412265501185,-4.387997015358225,43.58742036852759,25.43421042592902,22.3393,5.0,2226000000.0,598000000.0,2223000000.0,19.329999923706055,10.612486734066717,2.2362013953802107,48.2,0.6780487804878049,94000000.0,370000000.0,2.525786828881248,2476000000.0,6.34928631402183,-70000000.0,-1.036,-4.388,3955000000.0,-2.14,0.38646439492577844,,-2.141701714655451,15408000000.0,5.429162357807653,6.2016,-1.0356385433505366,13.110310401117165,13.655364607524383,15.7112,47.686272711246666,1537000000.0,10553000000.0,11.35,-18.61482098474695,-10.164356315920141,11.34671079851055,4.800410020399116,1920241102.0,-0.347,12.4,,19.08908882141113,17.475422978401184,18.907196922302248,-0.479,72.7722,74.7253,29000000.0,0.0,26735000000.0,5.76,-0.2937305802024781,,5.76149369165267,8480000000.0,16182000000.0,16311000000.0,57.7,28.331,-25.2747,-248000000.0
KXIAY,,23.39,,,623.747,,2.8442859649658203,2396974.7,2438256.0,,3.871,47.65071146463802,,,,,,,,,-12.8974,,,,,,,,,,,,,,,,,,33.786754343289026,29.395431650826353,36.45085368320487,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,50.0,70.33999633789062,,,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,,,,4.125,-1.5298307698277682,0.5982367696339672,-2.1280675394617354,,-66.648,39.5652,63.7,,,,,,,,,,,-10619581.0,,,,,,,,,,,,,,,,,-55.416545005620634,660.2424390388258,,,,,,,31.360000610351562,35.805431075486595,-25.175167962025846,50.0,,,,,,,,3.464,,,,,,,,,,3.464207069977032,-22.758616283345955,,,43.09651745287686,,,,,,,,,4.56,12.4,,31.685619831085205,23.091860437393187,41.91122085571289,8.145,35.4203,23.9859,,,,,,,,,,,50.0,135.923,-76.0141,
L,,36.7092,0.65,4000000.0,15.27,0.036758234122388475,1.8279253618221745,668542.4,786568.96,-2.468,0.583,19.904825121616458,55.51044090315862,2.1607992916253393,204000000.0,685000000.0,,161.96760647870425,,,-98.8696,1082000000.0,1082000000.0,,,,0.539013164936316,,841000000.0,607000000.0,,0.1394064059113122,13000000.0,,,,,22.382829610162066,112.86384737648216,107.63537736769212,112.77898783934293,47373011858.15051,2.16,24.3,33.03,,2.16,33.10076155904105,,24.33697347893915,7.97,5.0116,,17.545559947463154,14.925334548881699,85.06616257088847,59.4761,8.020881432009434,7.238409537702749,-714000000.0,2700000000.0,1930000000.0,1.0,483000000.0,0.40417844072821607,65.91052299936987,,,,,,,,30.7,119.3331069946289,141000000.0,516000000.0,2.0,1050900.0,-90000.0,5.0,10874306.459999999,8.8,,,103000000.0,441000000.0,,,994000000.0,8925000000.0,95.4304428100586,-1.0031533006811202,-0.47522459795080485,-0.5279287027303153,37301011858.15051,-26.11,30.6272,45.4,10072000000.0,,444000000.0,17.89,26.576940497846046,,17.892503536067892,1687000000.0,52.52047889098929,51.9877,60664852.0,72000000.0,8.4,-0.35328850050297955,13.44600245590919,8.396694214876032,2615000000.0,,,,,,,,,,1.9962009985096067,-7.142284023844924,16.115983847152513,13.903387397565089,22.1109,7.0,10862000000.0,612000000.0,2305000000.0,110.80999755859375,2.165660381749035,-2.4996784166995356,70.6,,,,,,,18132000000.0,-7.142,16.116,828000000.0,9.71,14.999201399980521,2.3933053901512125,9.713100587625302,3245000000.0,1.930560059294946,1.934,-7.142284023844924,7.0710868386664405,8.921117414106817,8.8255,23.96770732806553,,19115000000.0,9.49,9.202245722414881,0.9083205180013598,9.492558303058713,2.300205697536651,336621358.0,0.583,12.4,4628000000.0,113.72378005981446,108.46109851837159,113.65090469360352,0.827,12.9914,14.7215,6000000.0,31000000.0,87228000000.0,5.38,4.545826557472266,1.4790990056045894,5.375687978228768,8925000000.0,67196000000.0,67662000000.0,78.7,19.333,-85.2785,
LAMR,16872000.0,15.7748,,144364000.0,11.764,,3.278564453125,723554.2,672887.68,,0.96,24.05078370495005,,,33140000.0,184053000.0,67950000.0,116.36663078725782,,0.08162278365277448,-81.1054,194223000.0,757623000.0,493709000.0,787126000.0,0.5789648671419558,2.9080592010570085,191327000.0,,84446000.0,,,162817000.0,8.048631734546595,,774059000.0,1100391000.0,3.4712196551078702,154.75469988392894,140.84163084346903,154.4660728128071,,1.58,63.28,10.19,19.12,1.58,10.213005991495127,19.07806096993927,63.92045454545453,5.77,,,,,,,,,-93427000.0,683249000.0,699641000.0,1.0,2111173000.0,30.456881277631098,,,,,,,,,5.6,164.3300018310547,2743000.0,11188000.0,0.0,0.0,-17229.0,3.0,2511437.45,0.0,1119596000.0,4.435563170441001,44487000.0,177555000.0,,,-79394000.0,3264380000.0,111.93154907226562,-1.6588079699407956,-0.577684108142889,-1.0811238617979066,,-30.089,43.6306,37.7,2915306000.0,2.6493364631299237,160749000.0,62.26,10.207663152449697,19.258952452058175,62.25629858483918,556078000.0,,,32042216.0,147390000.0,-1.09,3.3988522032163404,8.680607703802124,-1.094424285436293,883694000.0,408789000.0,207960000.0,45.49,10.225435886812262,13.546924744226585,45.48887301706638,739168000.0,,,,-7.594471848402684,35.66327578069852,26.317158770106698,,5.0,1694131000.0,167383000.0,576496000.0,151.85000610351562,10.035043820396927,-3.0479366735441715,74.0,0.5789648671419558,,,,377538000.0,,-1169220000.0,-6.387,26.983,418498000.0,,,,,,8.470223547357643,7.9535,-6.386782677733471,0.6422749370381675,57.29547541469917,55.8608,36.514693854729714,,995470000.0,-2.22,-5.003237683522565,-3.1522199107236304,-2.217610350947501,,,0.292,12.4,,155.90500030517578,138.00149555206298,156.62380035400392,0.434,17.4689,18.0339,11203000.0,6083000.0,6991597000.0,5.24,2.2980091863122,3.660621217118787,5.2440967189343,3551809000.0,5996127000.0,5907175000.0,48.7,26.619,-81.9661,-334320000.0
LDOS,627000000.0,73.3843,3.64,40000000.0,7.996,1.2678425850440969,4.329998016357422,1550138.5,1749477.4,-2.541,0.476,50.559432630217216,38.89835768142905,2.352491055775383,121000000.0,121000000.0,748000000.0,112.5,50.38792332161556,0.3919349133356915,11.8405,3741000000.0,14496000000.0,5246000000.0,3220000000.0,1.7028652281570569,0.9454841334418226,359000000.0,160000000.0,72000000.0,8.868916518650089,0.0,0.0,16.25968028419183,57.7786870871573,2109000000.0,2399000000.0,23.415400733368255,134.2085707824076,143.71304659420554,127.35821357287014,20543252744.277054,2.81,20.83,31.27,20.67,2.81,30.95874508346872,20.63678102465594,20.824295010845983,11.14,10.9648,8.563256667060047,12.610959327364673,1.2008682261224677,9.52241772373882,10.6503,12.889630728854337,9.580519824645247,1393000000.0,1629000000.0,1872000000.0,0.0,7663000000.0,47.002149262580595,17.72373882036593,,,,,,,,48.5,197.90625,95000000.0,398000000.0,0.0,0.0,-13484.0,5.0,1921180.5411999999,0.0,943000000.0,11.4,185000000.0,185000000.0,94000000.0,41.154970760233915,-2359000000.0,1142000000.0,100.0,6.459795699047646,-0.8237447638230648,7.283540462870711,17003252744.277054,-49.471,65.571,43.7,3540000000.0,1.4756148395164652,354000000.0,15.47,28.339200687305286,18.184843277081807,15.47049441786284,1376000000.0,8.464371309990062,7.8284,31425630.0,301000000.0,21.95,20.83019012532128,5.578732486030491,21.951219512195124,1993000000.0,442000000.0,514000000.0,15.44,24.685483810058372,16.14197519556615,15.435139573070607,2030000000.0,12.328286666276963,11.5492,3.4587576778431766,-32.01832014596163,34.53999328613282,12.077198679186068,12.357,7.0,671000000.0,451000000.0,1793000000.0,134.5399932861328,-13.0454529793947,13.795331916954456,53.2,1.5818889281924302,187000000.0,187000000.0,1.0931197755304847,2708000000.0,6.317208271787297,5219000000.0,13.67,-25.14,4548000000.0,3.2,6.1885287231115305,7.000095748778401,3.203426640926641,17577000000.0,10.731490402430891,8.8025,13.670152578865547,5.645727283527191,29.454841334418226,26.0409,60.84625362342389,283000000.0,5284000000.0,11.42,4.571854437205047,4.944557566455998,11.423390752493201,2.352491055775383,125492013.0,0.145,12.4,,134.29799995422363,154.72450595855713,118.22979995727539,0.178,54.6766,33.6618,25000000.0,66000000.0,15632000000.0,3.71,1.0647955798254172,1.5227327120015621,3.7125288239815526,6034000000.0,10296000000.0,8577000000.0,76.8,27.505,-66.3382,1987000000.0
LECO,447437000.0,26.215,7.6,29717000.0,16.994,1.1205603486044096,7.128570556640625,504280.4,426758.16,-2.529,0.938,57.340692002340695,26.79858768058535,2.2017960433920676,,,242443000.0,,82.76299326526556,0.32276774841615524,39.411,770667000.0,2869654000.0,1760550000.0,888083000.0,1.8182589780817422,0.8804009269326177,14090000.0,,25969000.0,85.66105579951615,1.0949494730845308,44071000.0,49.35650232274115,46.45843978849058,718059000.0,816605000.0,22.935376415722853,276.71875524385274,256.35168916720784,269.38373262643233,16350311557.746887,2.9,14.09,4.88,22.1,2.88,5.047717694411702,22.201900808311947,14.355828220858893,9.32,10.1558,20.02230155062348,,3.8625797236021064,,,,,-72569000.0,,,1.0,885232000.0,23.47234748623258,36.24500148003675,35.9601,448996000.0,4.16,6.204515212479067,11.980321403675088,4.16453936148256,1611385000.0,58.3,297.02239990234375,49363000.0,166341000.0,0.0,0.0,-18318.0,4.0,5234486.4012,0.0,250424000.0,13.569789855620229,52916000.0,52916000.0,690543000.0,4.260979468362584,-38715000.0,1150054000.0,218.55690002441406,5.339506107334671,-0.6107885459970781,5.950294653331749,15365092557.746887,-34.289,58.0705,55.7,985219000.0,1.2064817139253372,158519000.0,11.68,3.299940324575412,20.355996707649027,11.67647841272838,553551000.0,12.297014672562245,12.3532,13013192.0,102170000.0,10.38,19.920368246600397,13.478102164368288,10.383704215687747,577650000.0,,220644000.0,12.82,5.452475436172133,20.54809129585944,12.820404046117442,767799000.0,16.963347297415098,17.1344,10.453908886379239,-5.680516355469067,28.181720121940778,30.05901222065283,27.7573,6.0,731762000.0,207882000.0,719892000.0,280.1499938964844,8.394980503409677,5.133903559363784,59.2,1.1562228556555878,85550000.0,85550000.0,2.021023845246507,586348000.0,7.856484239714471,4548978000.0,4.827,15.416,1219663000.0,5.6,4.017631254759446,9.775070595834379,5.596195246802555,4481039000.0,13.77954704827989,14.5163,4.826938782594725,8.704541030126233,35.41537113364186,35.6169,50.97989901584539,224871000.0,1554180000.0,10.72,12.436220116628371,13.213545957860685,10.72453374294597,3.2967455164765984,54505757.0,0.478,12.4,,277.1949981689453,258.45292152404784,266.4696966552734,0.735,55.2986,40.3997,9580000.0,56670000.0,3813310000.0,7.31,5.901931590694254,10.294280496145113,7.313199297073811,1150054000.0,2259130000.0,2307783000.0,34.9,27.155,-59.6003,782821000.0
LEN,,13.3394,,,-1.594,0.9929276819809171,2.7492871965680803,2342419.6,2549757.84,-2.272,1.037,73.29721975877418,,,29992000.0,162578000.0,3756305000.0,1.3561391968641776,,,106.2684,,,,,,0.26753875114261916,,,33388000.0,,,123480000.0,,,3482206000.0,3616516000.0,25.07453276865292,86.40963109238757,96.7937253823405,86.74704390745214,,0.16,,,,0.16,,,,,,,,,0.08243792789373859,-0.2756,,,-1095784000.0,28183000.0,-90226000.0,0.0,3632058000.0,10.548974443745806,,,1574242000.0,,,,,,71.0,139.58926391601562,105058000.0,550127000.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,752.7466493731085,4626000.0,4626000.0,,,93362000.0,5874995000.0,81.8121566772461,0.39446003637351623,0.2100025770512017,0.18445745932231453,,-54.505,46.165,38.4,2118690000.0,0.5858373086141468,304772000.0,-47.15,-23.34663957367278,-3.3566585824533535,-47.15418789874109,1615359000.0,6.078869196050164,4.9343,-56123537.0,-433502000.0,-90.98,-59.507888101859926,-44.695956905958944,-90.97886766922737,72352000.0,7541576000.0,802934000.0,25.47,33.13893599567184,19.55163356536087,25.46654435423142,5189629000.0,10.185780333504022,15.8524,,-37.18714617054736,7.172337053866795,,,3.0,642838000.0,413187000.0,2189384000.0,87.68000030517578,-11.297537641138089,1.5487027809797604,24.2,,,,,,,22759089000.0,0.034,-33.646,7939872000.0,-3.54,0.5081632765289168,8.737305172284682,-3.539691319644579,32737235000.0,6.03587749989929,4.7931,0.03422564606347933,-1.7566930238438694,9.463725744631562,7.4714,49.61090129473953,698395000.0,21620638000.0,-21.21,-3.053622832677738,4.062555315682048,-21.208070933276783,,,-0.16,12.4,,86.17699966430663,98.84731266021728,86.34280685424805,-0.242,63.6201,64.6953,62377000.0,269707000.0,33701455000.0,-16.66,-3.2213659196351108,2.8376493198205566,-16.659115734668166,5874995000.0,11935729000.0,12471020000.0,50.0,34.907,-35.3047,
